CustomerID,Recency,Frequency,Monetary,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment
15620.0,45,1,389.18,13.42,3,1,2,312,Others
15622.0,63,8,4143.05,17.191078838174274,3,5,5,355,Loyal Customers
15623.0,29,7,2136.02,24.000224719101123,4,5,4,454,Champions
15625.0,12,5,1702.1399999999999,15.907850467289718,5,4,4,544,Champions
15626.0,57,1,391.72,12.636129032258065,3,1,2,312,Others
15627.0,93,2,566.9,23.620833333333334,2,3,3,233,At Risk
15628.0,2,9,2782.02,17.06760736196319,5,5,5,555,Champions
15629.0,86,4,2240.9,29.102597402597404,2,4,5,245,At Risk
15630.0,280,1,295.05,14.752500000000001,1,1,2,112,Lost Customers
15631.0,278,1,596.67,15.299230769230768,1,1,3,113,Cannot Lose Them
15633.0,145,13,4352.46,24.590169491525423,2,5,5,255,At Risk
15634.0,19,1,311.1,16.373684210526317,4,1,2,412,New Customers
15635.0,31,1,100.35,50.175,4,1,1,411,New Customers
15636.0,73,2,719.82,22.494375,2,3,3,233,At Risk
15637.0,49,4,574.23,22.08576923076923,3,4,3,343,Loyal Customers
15638.0,14,6,2265.2,90.60799999999999,5,5,5,555,Champions
15639.0,87,2,639.76,14.54,2,3,3,233,At Risk
15640.0,8,15,11441.92,40.71857651245551,5,5,5,555,Champions
15641.0,32,8,3458.35,18.012239583333333,4,5,5,455,Champions
15642.0,365,1,105.78000000000002,17.630000000000003,1,1,1,111,Lost Customers
15645.0,50,2,443.16,27.6975,3,3,2,332,Others
15646.0,8,3,526.97,10.5394,5,3,3,533,Loyal Customers
15647.0,51,1,169.0,15.363636363636363,3,1,1,311,Others
15649.0,3,3,1354.35,135.435,5,3,4,534,Loyal Customers
15650.0,157,2,553.88,15.385555555555555,2,3,3,233,At Risk
15651.0,56,2,612.76,21.884285714285713,3,3,3,333,Loyal Customers
15652.0,23,4,1082.6,13.043373493975903,4,4,4,444,Champions
15658.0,8,4,1399.3700000000001,20.578970588235297,5,4,4,544,Champions
15659.0,22,2,226.04,22.604,4,3,1,431,Others
15660.0,1,7,1212.13,17.07225352112676,5,5,4,554,Champions
15661.0,15,6,906.15,23.234615384615385,5,5,3,553,Loyal Customers
15662.0,297,2,283.73,23.644166666666667,1,3,2,132,At Risk
15664.0,85,3,867.6,16.369811320754717,2,3,3,233,At Risk
15665.0,47,3,1773.11,10.308779069767441,3,3,4,334,Loyal Customers
15666.0,108,2,632.9399999999999,9.44686567164179,2,3,3,233,At Risk
15670.0,192,1,152.15,21.735714285714288,1,1,1,111,Lost Customers
15672.0,361,1,45.300000000000004,15.100000000000001,1,1,1,111,Lost Customers
15673.0,87,5,3533.77,26.770984848484847,2,4,5,245,At Risk
15674.0,53,8,4501.63,18.9942194092827,3,5,5,355,Loyal Customers
15675.0,40,1,218.35,15.596428571428572,3,1,1,311,Others
15677.0,57,2,648.4,16.625641025641023,3,3,3,333,Loyal Customers
15678.0,31,2,1541.19,18.13164705882353,4,3,4,434,Loyal Customers
15680.0,2,8,3173.9,16.88244680851064,5,5,5,555,Champions
15681.0,15,9,1563.54,44.67257142857143,5,5,4,554,Champions
15682.0,235,2,318.24,12.7296,1,3,2,132,At Risk
15683.0,109,1,330.79,20.674375,2,1,2,212,Lost Customers
15684.0,183,3,173.95,15.813636363636363,1,3,1,131,At Risk
15685.0,86,1,55.980000000000004,3.2929411764705883,2,1,1,211,Lost Customers
15686.0,56,1,90.0,90.0,3,1,1,311,Others
15688.0,54,1,190.57,7.058148148148148,3,1,1,311,Others
15689.0,253,1,266.93,17.795333333333335,1,1,2,112,Lost Customers
15691.0,30,3,434.5,36.208333333333336,4,3,2,432,Others
15693.0,295,1,37.5,37.5,1,1,1,111,Lost Customers
15694.0,1,12,4331.41,56.25207792207792,5,5,5,555,Champions
15695.0,233,2,721.06,19.488108108108108,1,3,3,133,At Risk
15696.0,59,5,1170.1100000000001,22.07754716981132,3,4,4,344,Loyal Customers
15697.0,325,1,246.75,17.625,1,1,1,111,Lost Customers
15698.0,260,1,46.2,23.1,1,1,1,111,Lost Customers
15702.0,112,2,140.39000000000001,4.679666666666667,2,3,1,231,At Risk
15704.0,138,2,1524.3400000000001,16.93711111111111,2,3,4,234,At Risk
15708.0,5,3,1014.48,9.481121495327104,5,3,4,534,Loyal Customers
15709.0,225,1,194.6,9.266666666666666,1,1,1,111,Lost Customers
15710.0,53,1,898.87,8.171545454545454,3,1,3,313,Potential Loyalists
15711.0,192,2,420.25,16.81,1,3,2,132,At Risk
15712.0,15,7,2400.05,21.239380530973452,5,5,5,555,Champions
15713.0,2,3,654.09,15.57357142857143,5,3,3,533,Loyal Customers
15714.0,89,3,453.93,32.42357142857143,2,3,2,232,At Risk
15715.0,191,5,658.02,17.316315789473684,1,4,3,143,At Risk
15716.0,5,8,1938.0,9.317307692307692,5,5,4,554,Champions
15717.0,57,4,456.70000000000005,26.864705882352943,3,4,2,342,Others
15718.0,176,1,293.79,16.32166666666667,2,1,2,212,Lost Customers
15719.0,17,18,5177.45,6.141696322657176,4,5,5,455,Champions
15720.0,186,1,143.19,5.303333333333334,1,1,1,111,Lost Customers
15722.0,81,6,3035.54,27.103035714285713,2,5,5,255,At Risk
15723.0,47,3,744.55,8.460795454545455,3,3,3,333,Loyal Customers
15724.0,36,1,92.6,15.433333333333332,4,1,1,411,New Customers
15726.0,26,1,321.91,13.99608695652174,4,1,2,412,New Customers
15727.0,23,8,4266.55,10.88405612244898,4,5,5,455,Champions
15728.0,15,2,544.6,45.38333333333333,5,3,3,533,Loyal Customers
15729.0,36,2,107.55000000000001,17.925,4,3,1,431,Others
15730.0,17,2,605.7,14.773170731707317,4,3,3,433,Loyal Customers
15731.0,189,1,125.3,15.6625,1,1,1,111,Lost Customers
15732.0,8,9,1387.95,15.421666666666667,5,5,4,554,Champions
15734.0,72,2,923.85,54.34411764705882,2,3,3,233,At Risk
15735.0,57,1,327.68,17.246315789473684,3,1,2,312,Others
15736.0,71,2,1815.72,17.62834951456311,3,3,4,334,Loyal Customers
15738.0,8,26,8560.550000000001,26.503250773993813,5,5,5,555,Champions
15741.0,94,2,208.62,17.385,2,3,1,231,At Risk
15742.0,255,1,156.87,3.82609756097561,1,1,1,111,Lost Customers
15747.0,11,6,1588.57,12.508425196850393,5,5,4,554,Champions
15748.0,85,2,465.45000000000005,29.090625000000003,2,3,2,232,At Risk
15750.0,2,12,4331.711,12.133644257703082,5,5,5,555,Champions
15751.0,96,11,1380.44,10.618769230769232,2,5,4,254,At Risk
15752.0,8,3,1570.16,7.890251256281408,5,3,4,534,Loyal Customers
15754.0,129,6,2579.04,25.039223300970875,2,5,5,255,At Risk
15755.0,15,11,3628.87,15.777695652173913,5,5,5,555,Champions
15757.0,22,4,2225.94,15.040135135135136,4,4,5,445,Champions
15759.0,147,4,577.8900000000001,57.78900000000001,2,4,3,243,At Risk
15760.0,266,2,13916.34,6958.17,1,3,5,135,At Risk
15761.0,78,1,143.05,28.610000000000003,2,1,1,211,Lost Customers
15764.0,70,2,1223.1100000000001,17.726231884057974,3,3,4,334,Loyal Customers
15765.0,302,1,370.63,14.8252,1,1,2,112,Lost Customers
15766.0,92,2,516.0,34.4,2,3,3,233,At Risk
15768.0,112,31,14979.26,12.36933113129645,2,5,5,255,At Risk
15769.0,7,21,32451.6,345.22978723404253,5,5,5,555,Champions
15770.0,248,1,321.45,17.858333333333334,1,1,2,112,Lost Customers
15771.0,240,3,1006.54,35.94785714285714,1,3,4,134,At Risk
15772.0,54,1,280.88,17.555,3,1,2,312,Others
15773.0,45,1,138.84,3.7524324324324327,3,1,1,311,Others
15774.0,54,5,1059.14,12.03568181818182,3,4,4,344,Loyal Customers
15775.0,267,1,45.6,22.8,1,1,1,111,Lost Customers
15777.0,32,3,715.5,39.75,4,3,3,433,Loyal Customers
15778.0,67,1,307.95,18.11470588235294,3,1,2,312,Others
15779.0,99,2,124.08000000000001,15.510000000000002,2,3,1,231,At Risk
15782.0,66,1,1399.36,77.74222222222221,3,1,4,314,Potential Loyalists
15784.0,103,2,848.3299999999999,19.72860465116279,2,3,3,233,At Risk
15785.0,15,11,3640.96,25.64056338028169,5,5,5,555,Champions
15786.0,53,2,3582.62,18.003115577889446,3,3,5,335,Loyal Customers
15788.0,144,1,221.82999999999998,15.844999999999999,2,1,1,211,Lost Customers
15789.0,67,5,1610.71,14.254070796460176,3,4,4,344,Loyal Customers
15791.0,165,3,1995.65,21.691847826086956,2,3,4,234,At Risk
15792.0,35,2,933.84,16.383157894736843,4,3,3,433,Loyal Customers
15793.0,14,5,1433.96,79.66444444444444,5,4,4,544,Champions
15794.0,372,2,777.0,51.8,1,3,3,133,At Risk
15795.0,66,7,1369.8600000000001,15.39168539325843,3,5,4,354,Loyal Customers
15796.0,10,9,2464.27,15.211543209876544,5,5,5,555,Champions
15797.0,217,2,613.6800000000001,153.42000000000002,1,3,3,133,At Risk
15798.0,128,3,1535.37,18.49843373493976,2,3,4,234,At Risk
15799.0,54,1,540.15,9.476315789473684,3,1,3,313,Potential Loyalists
15800.0,89,5,543.5,4.348,2,4,3,243,At Risk
15803.0,81,3,1513.84,35.20558139534884,2,3,4,234,At Risk
15805.0,21,13,4660.75,20.264130434782608,4,5,5,455,Champions
15807.0,44,2,913.62,22.8405,3,3,3,333,Loyal Customers
15808.0,5,18,14674.960000000001,22.57686153846154,5,5,5,555,Champions
15809.0,95,2,758.67,32.98565217391304,2,3,3,233,At Risk
15810.0,22,4,1607.06,20.87090909090909,4,4,4,444,Champions
15811.0,1,2,1671.9,9.445762711864408,5,3,4,534,Loyal Customers
15812.0,71,7,3400.33,40.48011904761905,3,5,5,355,Loyal Customers
15814.0,29,2,689.11,26.50423076923077,4,3,3,433,Loyal Customers
15816.0,178,2,144.14999999999998,13.104545454545452,1,3,1,131,At Risk
15817.0,56,3,2766.4,18.2,3,3,5,335,Loyal Customers
15818.0,224,1,340.5,30.954545454545453,1,1,2,112,Lost Customers
15819.0,67,6,2029.34,14.812700729927007,3,5,4,354,Loyal Customers
15822.0,129,4,954.59,29.8309375,2,4,3,243,At Risk
15823.0,8,3,3882.17,25.04625806451613,5,3,5,535,Loyal Customers
15824.0,89,2,890.94,34.26692307692308,2,3,3,233,At Risk
15826.0,204,1,943.97,18.509215686274512,1,1,3,113,Cannot Lose Them
15827.0,8,16,1957.98,16.87913793103448,5,5,4,554,Champions
15828.0,11,1,1108.82,14.984054054054052,5,1,4,514,New Customers
15833.0,373,1,80.4,16.080000000000002,1,1,1,111,Lost Customers
15834.0,12,3,1539.24,14.659428571428572,5,3,4,534,Loyal Customers
15837.0,121,1,385.03000000000003,13.75107142857143,2,1,2,212,Lost Customers
15838.0,3,16,24701.52,602.4760975609756,5,5,5,555,Champions
15841.0,22,5,1518.35,33.74111111111111,4,4,4,444,Champions
15842.0,29,2,548.8,21.951999999999998,4,3,3,433,Loyal Customers
15845.0,172,3,714.51,19.8475,2,3,3,233,At Risk
15846.0,21,1,107.01,3.6900000000000004,4,1,1,411,New Customers
15847.0,64,3,433.3,16.665384615384617,3,3,2,332,Others
15848.0,257,1,139.94,3.998285714285714,1,1,1,111,Lost Customers
15850.0,12,4,819.87,3.459367088607595,5,4,3,543,Loyal Customers
15851.0,162,1,109.73,13.71625,2,1,1,211,Lost Customers
15852.0,162,1,96.55,8.777272727272727,2,1,1,211,Lost Customers
15854.0,12,9,2609.16,22.11152542372881,5,5,5,555,Champions
15855.0,112,1,340.48,22.698666666666668,2,1,2,212,Lost Customers
15856.0,1,26,17832.77,34.559631782945736,5,5,5,555,Champions
15857.0,66,1,273.48,27.348000000000003,3,1,2,312,Others
15858.0,3,9,2521.52,8.635342465753425,5,5,5,555,Champions
15859.0,68,1,438.46,19.93,3,1,2,312,Others
15860.0,4,10,1528.0,6.761061946902655,5,5,4,554,Champions
15861.0,92,4,1236.43,4.906468253968254,2,4,4,244,At Risk
15862.0,9,10,2095.41,4.828133640552995,5,5,4,554,Champions
15863.0,253,3,289.86,4.7518032786885245,1,3,2,132,At Risk
15864.0,17,1,244.44000000000003,81.48,4,1,1,411,New Customers
15865.0,49,2,1353.79,15.560804597701148,3,3,4,334,Loyal Customers
15867.0,5,17,5251.31,8.781454849498328,5,5,5,555,Champions
15868.0,219,1,94.53,23.6325,1,1,1,111,Lost Customers
15869.0,262,1,174.02,8.701,1,1,1,111,Lost Customers
15870.0,32,3,508.52,7.16225352112676,4,3,3,433,Loyal Customers
15871.0,73,1,33.099999999999994,6.619999999999999,2,1,1,211,Lost Customers
15872.0,14,2,434.75,4.997126436781609,5,3,2,532,Others
15873.0,135,4,313.91999999999996,52.31999999999999,2,4,2,242,At Risk
15874.0,23,14,6878.88,30.985945945945947,4,5,5,455,Champions
15875.0,282,1,111.72,4.4688,1,1,1,111,Lost Customers
15876.0,45,2,1449.1399999999999,131.73999999999998,3,3,4,334,Loyal Customers
15878.0,197,2,330.77,6.485686274509804,1,3,2,132,At Risk
15879.0,40,4,1157.3,6.324043715846995,3,4,4,344,Loyal Customers
15880.0,5,1,343.28000000000003,3.2693333333333334,5,1,2,512,New Customers
15882.0,4,6,979.62,18.838846153846156,5,5,3,553,Loyal Customers
15884.0,68,2,249.70000000000002,16.64666666666667,3,3,1,331,Others
15885.0,19,12,1572.47,16.21103092783505,4,5,4,454,Champions
15886.0,52,3,871.78,17.4356,3,3,3,333,Loyal Customers
15887.0,42,3,1027.15,27.760810810810813,3,3,4,334,Loyal Customers
15888.0,36,2,260.85,9.661111111111111,4,3,2,432,Others
15889.0,5,7,1359.41,4.4425163398692815,5,5,4,554,Champions
15890.0,30,5,535.65,53.565,4,4,3,443,Loyal Customers
15892.0,305,1,128.2,3.3736842105263154,1,1,1,111,Lost Customers
15893.0,117,1,305.28000000000003,305.28000000000003,2,1,2,212,Lost Customers
15894.0,5,1,156.74,4.124736842105263,5,1,1,511,New Customers
15898.0,3,22,4207.43,6.886137479541735,5,5,5,555,Champions
15899.0,4,1,56.25,14.0625,5,1,1,511,New Customers
15900.0,49,3,549.29,6.953037974683544,3,3,3,333,Loyal Customers
15901.0,87,4,339.34,6.169818181818181,2,4,2,242,At Risk
15902.0,16,1,145.01,8.056111111111111,4,1,1,411,New Customers
15903.0,14,5,3813.0800000000004,90.78761904761906,5,4,5,545,Champions
15905.0,179,1,114.69,5.213181818181818,1,1,1,111,Lost Customers
15906.0,10,3,987.95,18.64056603773585,5,3,3,533,Loyal Customers
15908.0,126,2,764.57,18.648048780487805,2,3,3,233,At Risk
15910.0,36,7,1449.6200000000001,4.015567867036012,4,5,4,454,Champions
15911.0,259,8,1702.34,6.572741312741313,1,5,4,154,At Risk
15912.0,72,7,810.08,10.658947368421053,2,5,3,253,At Risk
15913.0,170,1,6.300000000000001,6.300000000000001,2,1,1,211,Lost Customers
15914.0,14,2,205.99,15.845384615384615,5,3,1,531,Others
15915.0,37,1,429.21,2.939794520547945,3,1,2,312,Others
15916.0,2,7,1899.08,11.041162790697674,5,5,4,554,Champions
15917.0,242,4,437.53000000000003,3.05965034965035,1,4,2,142,At Risk
15918.0,267,1,248.65,11.84047619047619,1,1,1,111,Lost Customers
15919.0,4,1,270.72,5.524897959183674,5,1,2,512,New Customers
15920.0,60,5,404.14,8.419583333333334,3,4,2,342,Others
15921.0,32,3,466.08,8.035862068965518,4,3,2,432,Others
15922.0,9,1,369.5,33.59090909090909,5,1,2,512,New Customers
15923.0,8,1,127.08,6.051428571428572,5,1,1,511,New Customers
15924.0,367,1,102.82,6.854666666666666,1,1,1,111,Lost Customers
15926.0,178,1,134.44,19.205714285714286,1,1,1,111,Lost Customers
15927.0,283,1,123.39,7.258235294117647,1,1,1,111,Lost Customers
15928.0,292,1,293.53,26.684545454545454,1,1,2,112,Lost Customers
15929.0,280,1,594.0,594.0,1,1,3,113,Cannot Lose Them
15931.0,64,1,239.9,17.135714285714286,3,1,1,311,Others
15934.0,53,2,2190.66,75.53999999999999,3,3,5,335,Loyal Customers
15936.0,15,2,282.79,14.883684210526317,5,3,2,532,Others
15938.0,92,4,330.23,15.725238095238096,2,4,2,242,At Risk
15939.0,10,1,2945.38,34.651529411764706,5,1,5,515,New Customers
15941.0,273,1,405.0,67.5,1,1,2,112,Lost Customers
15943.0,285,2,271.28999999999996,22.607499999999998,1,3,2,132,At Risk
15944.0,29,3,1839.1399999999999,57.473124999999996,4,3,4,434,Loyal Customers
15945.0,1,4,646.27,23.081071428571427,5,4,3,543,Loyal Customers
15946.0,138,3,2304.18,88.62230769230769,2,3,5,235,At Risk
15948.0,60,1,553.85,15.824285714285715,3,1,3,313,Potential Loyalists
15950.0,11,6,5415.2,18.23299663299663,5,5,5,555,Champions
15951.0,17,1,304.95,16.941666666666666,4,1,2,412,New Customers
15953.0,5,11,2010.1699999999998,22.842840909090906,5,5,4,554,Champions
15954.0,225,1,190.75,9.5375,1,1,1,111,Lost Customers
15955.0,8,9,4242.1,23.698882681564246,5,5,5,555,Champions
15956.0,187,2,617.6,34.31111111111111,1,3,3,133,At Risk
15957.0,56,2,501.21,4.598256880733945,3,3,2,332,Others
15958.0,39,3,388.64,5.800597014925373,3,3,2,332,Others
15959.0,318,3,579.49,7.4293589743589745,1,3,3,133,At Risk
15960.0,10,4,410.95,15.805769230769231,5,4,2,542,Others
15961.0,15,1,451.28999999999996,10.745,5,1,2,512,New Customers
15962.0,85,1,295.83,5.10051724137931,2,1,2,212,Lost Customers
15964.0,299,1,272.96000000000004,12.99809523809524,1,1,2,112,Lost Customers
15965.0,3,10,2167.45,8.810772357723577,5,5,5,555,Champions
15966.0,86,1,426.53000000000003,15.797407407407409,2,1,2,212,Lost Customers
15967.0,15,10,2622.77,6.335193236714976,5,5,5,555,Champions
15968.0,24,1,418.05,4.918235294117647,4,1,2,412,New Customers
15969.0,61,2,460.95,30.73,3,3,2,332,Others
15970.0,234,1,703.22,54.09384615384616,1,2,3,123,Cannot Lose Them
15971.0,21,6,1702.98,243.28285714285715,4,5,4,454,Champions
15972.0,92,5,1810.27,12.484620689655172,2,4,4,244,At Risk
15973.0,2,3,680.62,61.874545454545455,5,3,3,533,Loyal Customers
15976.0,46,4,1315.7,4.385666666666666,3,4,4,344,Loyal Customers
15978.0,68,2,2180.64,27.258,3,3,5,335,Loyal Customers
15979.0,238,1,329.22,14.964545454545457,1,2,2,122,Lost Customers
15980.0,126,4,4194.82,56.68675675675675,2,4,5,245,At Risk
15981.0,37,13,5954.29,31.174293193717276,3,5,5,355,Loyal Customers
15982.0,241,1,324.51,7.211333333333333,1,2,2,122,Lost Customers
15983.0,1,6,2483.8,12.235467980295567,5,5,5,555,Champions
15984.0,4,21,5921.65,12.414360587002095,5,5,5,555,Champions
15985.0,72,5,1572.8600000000001,23.475522388059705,2,4,4,244,At Risk
15986.0,17,1,186.3,16.936363636363637,4,2,1,421,New Customers
15987.0,4,2,230.85,4.1223214285714285,5,3,1,531,Others
15988.0,187,2,612.0600000000001,6.000588235294118,1,3,3,133,At Risk
15989.0,11,2,372.51,4.233068181818182,5,3,2,532,Others
15990.0,130,5,1217.94,9.51515625,2,4,4,244,At Risk
15991.0,170,1,150.55,25.09166666666667,2,2,1,221,Lost Customers
15992.0,32,2,854.61,16.757058823529412,4,3,3,433,Loyal Customers
15994.0,47,2,775.11,9.811518987341772,3,3,3,333,Loyal Customers
15995.0,50,1,696.19,6.271981981981982,3,2,3,323,Potential Loyalists
15996.0,2,2,626.22,7.636829268292683,5,3,3,533,Loyal Customers
15998.0,29,11,5218.37,5.611150537634408,4,5,5,455,Champions
15999.0,371,1,20.4,20.4,1,2,1,121,Lost Customers
16001.0,17,1,583.39,20.11689655172414,4,2,3,423,New Customers
16002.0,261,1,169.21,4.028809523809524,1,2,1,121,Lost Customers
16003.0,17,5,2878.46,28.7846,4,4,5,445,Champions
16004.0,110,5,2146.39,23.848777777777777,2,4,5,245,At Risk
16005.0,11,6,1820.83,6.151452702702702,5,5,4,554,Champions
16006.0,23,1,245.77,3.321216216216216,4,2,1,421,New Customers
16007.0,19,3,1373.2,4.886832740213523,4,3,4,434,Loyal Customers
16008.0,18,12,4905.35,22.196153846153848,4,5,5,455,Champions
16010.0,12,8,1316.56,6.181032863849765,5,5,4,554,Champions
16011.0,2,14,2517.75,10.36111111111111,5,5,5,555,Champions
16012.0,37,2,1574.5,10.710884353741497,3,3,4,334,Loyal Customers
16013.0,7,39,20315.84,250.81283950617285,5,5,5,555,Champions
16014.0,44,2,467.89,3.20472602739726,3,3,2,332,Others
16016.0,2,4,1025.18,6.9740136054421775,5,4,4,544,Champions
16017.0,53,4,1341.95,13.555050505050506,3,4,4,344,Loyal Customers
16018.0,32,2,289.23,10.329642857142858,4,3,2,432,Others
16019.0,17,18,13679.61,55.83514285714286,4,5,5,455,Champions
16021.0,31,2,532.25,3.670689655172414,4,3,3,433,Loyal Customers
16024.0,47,2,232.96,10.58909090909091,3,3,1,331,Others
16027.0,93,9,1113.74,58.6178947368421,2,5,4,254,At Risk
16028.0,231,1,82.2,16.44,1,2,1,121,Lost Customers
16029.0,8,47,41184.3,292.08723404255323,5,5,5,555,Champions
16032.0,92,6,1970.45,9.294575471698113,2,5,4,254,At Risk
16033.0,5,8,2019.73,7.621622641509434,5,5,4,554,Champions
16034.0,30,3,491.02,14.029142857142856,4,3,2,432,Others
16035.0,196,1,217.73,10.368095238095238,1,2,1,121,Lost Customers
16036.0,60,2,1797.92,21.152,3,3,4,334,Loyal Customers
16037.0,180,2,654.32,20.4475,1,3,3,133,At Risk
16039.0,59,2,456.4,14.2625,3,3,2,332,Others
16040.0,66,4,1103.35,18.389166666666664,3,4,4,344,Loyal Customers
16042.0,15,3,1067.85,18.09915254237288,5,3,4,534,Loyal Customers
16043.0,15,4,1082.6000000000001,31.841176470588238,5,4,4,544,Champions
16044.0,71,1,340.84000000000003,17.938947368421054,3,2,2,322,Others
16045.0,52,4,2094.23,32.218923076923076,3,4,4,344,Loyal Customers
16046.0,198,1,235.78,10.717272727272727,1,2,1,121,Lost Customers
16047.0,318,1,107.14,107.14,1,2,1,121,Lost Customers
16048.0,9,4,818.7900000000001,22.74416666666667,5,4,3,543,Loyal Customers
16049.0,11,3,787.89,4.168730158730159,5,3,3,533,Loyal Customers
16050.0,19,2,162.8,14.8,4,3,1,431,Others
16051.0,317,1,188.44,15.703333333333333,1,2,1,121,Lost Customers
16053.0,49,4,2122.89,19.299,3,4,4,344,Loyal Customers
16054.0,54,3,1327.98,25.538076923076922,3,3,4,334,Loyal Customers
16057.0,155,3,1591.73,16.409587628865978,2,3,4,234,At Risk
16058.0,42,1,62.7,31.35,3,2,1,321,Others
16059.0,3,7,1757.91,7.26409090909091,5,5,4,554,Champions
16060.0,36,3,541.95,22.58125,4,3,3,433,Loyal Customers
16061.0,67,1,89.65,29.883333333333336,3,2,1,321,Others
16062.0,15,4,1709.83,14.130826446280992,5,4,4,544,Champions
16064.0,361,1,111.0,6.166666666666667,1,2,1,121,Lost Customers
16065.0,1,8,2010.53,5.6003621169916435,5,5,4,554,Champions
16067.0,198,3,3395.29,46.510821917808215,1,3,5,135,At Risk
16068.0,229,1,122.93,3.152051282051282,1,2,1,121,Lost Customers
16069.0,53,1,457.7,18.308,3,2,2,322,Others
16071.0,163,3,750.5600000000001,14.433846153846154,2,3,3,233,At Risk
16072.0,64,3,3744.57,7.025459662288931,3,3,5,335,Loyal Customers
16074.0,26,1,265.25,10.201923076923077,4,2,2,422,New Customers
16075.0,138,2,736.9300000000001,17.973902439024393,2,3,3,233,At Risk
16077.0,261,1,2300.4,287.55,1,2,5,125,Cannot Lose Them
16078.0,305,1,283.79,7.4681578947368426,1,2,2,122,Lost Customers
16080.0,21,2,385.40000000000003,19.270000000000003,4,3,2,432,Others
16081.0,2,4,1653.28,9.612093023255813,5,4,4,544,Champions
16082.0,306,1,106.75,6.671875,1,2,1,121,Lost Customers
16083.0,18,2,1033.8,25.845,4,3,4,434,Loyal Customers
16085.0,16,7,1362.02,6.516842105263158,4,5,4,454,Champions
16086.0,3,6,1743.6,17.791836734693877,5,5,4,554,Champions
16087.0,25,5,1739.92,173.99200000000002,4,4,4,444,Champions
16088.0,211,2,1437.43,239.5716666666667,1,3,4,134,At Risk
16089.0,22,2,271.44,5.4288,4,3,2,432,Others
16090.0,260,1,205.91,10.2955,1,2,1,121,Lost Customers
16092.0,140,3,770.08,19.745641025641028,2,3,3,233,At Risk
16094.0,11,7,2617.33,19.679172932330825,5,5,5,555,Champions
16095.0,92,1,447.05,14.901666666666667,2,2,2,222,Lost Customers
16096.0,52,3,1264.3500000000001,23.41388888888889,3,3,4,334,Loyal Customers
16098.0,9,8,2442.47,25.442395833333332,5,5,5,555,Champions
16099.0,53,4,841.3,28.043333333333333,3,4,3,343,Loyal Customers
16100.0,98,1,582.64,15.747027027027027,2,2,3,223,Cannot Lose Them
16101.0,70,3,1938.46,16.71086206896552,3,3,4,334,Loyal Customers
16103.0,25,16,4762.07,31.32940789473684,4,5,5,455,Champions
16104.0,54,8,2476.25,12.138480392156863,3,5,5,355,Loyal Customers
16105.0,74,4,2049.23,21.126082474226806,2,4,4,244,At Risk
16108.0,70,3,1393.42,16.01632183908046,3,3,4,334,Loyal Customers
16109.0,334,1,327.6,25.200000000000003,1,2,2,122,Lost Customers
16110.0,158,1,481.79,5.071473684210527,2,2,2,222,Lost Customers
16111.0,64,1,562.48,7.499733333333333,3,2,3,323,Potential Loyalists
16115.0,33,4,907.17,6.299791666666667,4,4,3,443,Loyal Customers
16117.0,38,2,422.19,7.155762711864407,3,3,2,332,Others
16118.0,288,1,4376.25,106.73780487804878,1,2,5,125,Cannot Lose Them
16119.0,30,6,1297.45,34.14342105263158,4,5,4,454,Champions
16120.0,58,2,1747.77,26.88876923076923,3,3,4,334,Loyal Customers
16121.0,26,3,609.98,4.14952380952381,4,3,3,433,Loyal Customers
16122.0,2,3,316.92,12.18923076923077,5,3,2,532,Others
16124.0,54,3,1523.49,21.457605633802817,3,3,4,334,Loyal Customers
16125.0,3,14,4298.3,14.924652777777778,5,5,5,555,Champions
16126.0,15,11,8359.03,31.424924812030078,5,5,5,555,Champions
16127.0,362,1,145.06,4.144571428571429,1,2,1,121,Lost Customers
16128.0,16,6,1920.83,20.654086021505375,4,5,4,454,Champions
16129.0,43,3,1396.05,14.542187499999999,3,3,4,334,Loyal Customers
16130.0,58,4,987.48,17.95418181818182,3,4,3,343,Loyal Customers
16131.0,11,6,6450.88,45.7509219858156,5,5,5,555,Champions
16132.0,180,2,664.1999999999999,39.07058823529411,1,3,3,133,At Risk
16133.0,12,23,8403.22,40.79233009708737,5,5,5,555,Champions
16134.0,59,3,1527.25,18.854938271604937,3,3,4,334,Loyal Customers
16135.0,219,1,301.9,16.772222222222222,1,2,2,122,Lost Customers
16136.0,299,1,237.42,26.38,1,2,1,121,Lost Customers
16137.0,316,1,422.7,15.096428571428572,1,2,2,122,Lost Customers
16138.0,14,3,910.35,24.604054054054053,5,3,3,533,Loyal Customers
16139.0,358,2,475.74,18.29769230769231,1,3,2,132,At Risk
16140.0,7,2,832.4200000000001,23.12277777777778,5,3,3,533,Loyal Customers
16141.0,53,1,335.54,16.777,3,2,2,322,Others
16143.0,5,7,2485.89,20.376147540983606,5,5,5,555,Champions
16145.0,24,8,3005.9500000000003,17.476453488372094,4,5,5,455,Champions
16146.0,84,1,212.25,17.6875,2,2,1,221,Lost Customers
16147.0,36,4,2023.91,17.75359649122807,4,4,4,444,Champions
16148.0,72,1,310.3,38.7875,2,2,2,222,Lost Customers
16149.0,65,1,141.70000000000002,11.808333333333335,3,2,1,321,Others
16150.0,8,6,2342.57,19.3600826446281,5,5,5,555,Champions
16153.0,56,6,3309.2599999999998,24.155182481751822,3,5,5,355,Loyal Customers
